,M.2H.A,M.2H.B,M.2H.LPS,M.2H.CON,M.10H.A,M.10H.B,M.10H.LPS,M.10H.CON
E9PUB7,0.961299146,1.054425171,0.982269361,0.954631061,1.04313382,1.04057767566667,1.01926791566667,1.00215971266667
Q9D051,1.07598596933333,1.09268860066667,1.08214440166667,1.08005737733333,0.926117421,0.867337193333333,0.896725288,0.937970803666667
Q99J77,1.02805941633333,1.022275947,0.967555376333333,1.046329542,0.939799173,0.944320221,0.959239041333333,0.987385598666667
Q3TE40,1.094764668,1.208751732,1.10786948666667,1.100249772,0.846469694666667,0.889183235333333,0.859350114333333,0.8892069
P60521,1.042906887,1.01039414933333,0.984961989333333,1.08198787833333,1.03432960466667,0.953931428666667,0.923771073333333,1.039796299
Q9DAA6,1.043523031,1.067059628,0.993556966,1.065293667,0.917103148333333,0.886387284666667,1.017009097,0.981755458666667
Q2VPC9,0.942216003666667,0.989095376333333,0.914751273,0.956444654333333,1.055445202,0.993652361,1.06391829333333,1.08376010266667
Q8BTX6,0.98380853,0.975348256333333,0.980925683333333,0.961627815,1.04939053533333,1.027849201,1.00717916233333,1.02324841266667
Q3TWN8,0.989780911,0.996458853,0.990603243,1.00679460533333,1.02209746833333,0.995274042333333,0.976534990666667,1.03475457933333
P29595,1.01249419733333,0.940889823333333,1.04997591866667,1.07814487633333,0.918016791666667,0.910385082666667,1.04894489566667,1.045192832
Q3TFA9,0.975850587333333,0.964297336,0.962265505,1.016934925,0.976239152666667,0.985267209333333,1.06190458366667,1.08396469066667
Q3TDD8,0.981290439666667,1.04025098433333,0.970162891333333,1.00871914933333,0.998828509,1.042993907,1.01480644333333,0.989611617
Q8R3X4,0.983154063,0.971397319,1.032505141,1.04151858266667,1.032387752,0.954912991666667,1.000475875,0.992822906333333
Q9CQM5,0.964539377666667,1.00947219533333,1.052598713,1.04268609166667,0.928096817,0.931199019666667,1.02716788166667,0.978724333666667
F6RPJ9,1.04919953333333,1.052938057,0.965577909333333,1.08283568633333,0.938687721333333,0.919168981666667,0.959202514333333,1.02595669766667
Q61781,1.034550511,0.910989938,0.943050238,1.16480526966667,0.831408133666667,0.832652840666667,0.86091365,1.28911256633333
Q9CQC7,0.94232252,1.00719881733333,0.973450518333333,0.991671466333333,1.02127794933333,1.069853406,0.991393975666667,1.01960000233333
Q8BU30,0.988724378,0.995803673666667,1.00080868366667,1.01123819666667,1.03283942166667,0.975968038,1.01767544033333,1.00748844933333
Q8C0C7,1.00261010566667,1.003388542,0.972315582333333,0.985155276333333,1.02581411666667,1.043904765,1.00469931766667,0.997722978
Q3TJG6,0.924671242666667,0.932177854,0.927584794333333,1.03279605166667,1.067492924,1.007168601,1.05172119333333,1.11211112433333
Q9D903,1.04346089433333,1.006964261,0.936314614,1.01419004133333,1.00208962733333,0.986958461666667,0.993986611666667,1.01011689233333
Q8C570,0.986358436,1.057807504,1.020311372,0.972570227,1.03637679633333,1.03170584266667,1.022970293,0.976414095333333
P47811,1.04894860566667,1.07885660666667,1.054189183,1.061884455,0.941439379,0.884520988,0.955062990666667,1.02599337733333
Q0QEZ4,0.990248777333333,1.00637177666667,0.993981680333333,1.03310103433333,1.05138055933333,0.958672529,0.930482491666667,1.006814274
Q3UDS4,1.06901159033333,1.10569603766667,1.06705013666667,0.994316100333333,0.961765864,1.03785087933333,0.968388731,0.856437290666667
Q9CWY8,0.988406039,1.020600461,1.04359745733333,1.02025161533333,0.985666038,0.937360781333333,1.01402013166667,1.01119000966667
E0CYH4,0.942852816666667,0.932140742333333,1.00656753266667,0.996705310666667,1.04181056533333,1.04067250333333,1.03872461766667,1.01868350166667
Q6NS46,1.001488904,0.993654037666667,0.990221332333333,1.00783551333333,0.996957203666667,1.02668170833333,1.021780176,1.01526206533333
Q8BMJ3,0.988387177,0.936607967,0.926101592,1.03580035266667,1.010913422,0.999398602333333,0.946715191333333,1.158257718
Q3UC76,0.925749425333333,0.950679179,1.02349025766667,0.963405370666667,1.092495234,1.15796659633333,1.01066796233333,0.983381344333333
Q9D7N3,1.07693421433333,1.10342726466667,1.13649518133333,1.07298229066667,0.882173271666667,0.863442855666667,1.01560574633333,0.953554539
Q64521,0.978641063666667,1.01557445133333,0.996295111666667,0.971594655666667,1.016293539,1.03268030066667,1.03145577033333,0.96109854
Q3TL56,1.05058218333333,0.986074675666667,1.08535764566667,0.973413558333333,1.08668385066667,0.905772521,0.880250733333333,0.941188746666667
Q14C51,1.01921965466667,1.00318445666667,1.01317419733333,1.03663897366667,0.975523383666667,1.06012860066667,0.933962039,1.025419046
Q61510,1.01379633766667,1.02742839166667,1.03965746233333,1.05192005033333,0.976376539666667,0.96489064,0.961995572333333,1.01168096066667
Q9D7S7,0.927669141666667,1.093883314,0.940462482,1.04200955133333,1.016647601,0.880134873666667,1.02353935966667,0.988952232333333
Q3TA68,1.01430348433333,1.03562401533333,0.992210917333333,1.026199952,0.946576280666667,0.945835943,0.998285288666667,0.98225268
A7VJ98,1.04689573666667,1.06656195733333,1.02084150133333,1.11711688766667,0.88493658,0.874287090666667,0.995058781,0.926420597333333
Q6A0A9,1.028173965,1.01053324933333,1.01038571933333,1.05406517066667,0.972113767333333,0.957287604333333,0.981593903666667,0.983340850333333
P28867,1.007969023,0.9848174,1.000830917,1.047826106,0.986134267666667,0.938501484333333,1.06421915066667,0.997737158333333
Q9CQA1,1.00770625233333,0.952651932333333,0.966670154,0.968848086333333,1.07021994466667,1.06099940033333,0.970671137333333,1.01538475033333
E9PXK7,1.027859567,1.026925371,1.04923057866667,0.982966506333333,1.029480758,0.944394298333333,0.949902846333333,1.04806507233333
Q9ERF3,1.00008001066667,0.996387210666667,0.969297806333333,1.018689781,1.01020593966667,0.978025590666667,1.06688529166667,1.03179151533333
Q8K1J6,1.001716897,1.02185294033333,0.996202841333333,1.06225320366667,0.940945143666667,0.939342326,1.00660366,1.02125417433333
A0A0R4J0U2,1.026501216,1.00276182866667,1.03373072733333,1.003226218,0.956786193,0.931522649666667,1.00219421033333,1.00782854866667
P70315,1.001321322,1.055414522,1.03792175933333,0.935688551666667,1.00252789,1.04216183866667,1.021056768,0.926695730333333
E9Q7G0,1.02033643566667,0.993454808,0.986815136333333,0.990865458,0.972960288666667,0.984890223333333,0.983669268,1.055968586
Q810A7,1.01165846233333,1.009666763,0.995942596666667,0.950893834333333,1.04289507266667,1.00043902633333,1.01500926733333,0.973280802333333
P70372,1.00356363733333,1.04015814566667,1.025351811,1.022192475,1.00790412366667,0.956803318666667,1.00591143533333,0.968131983666667
Q8CCG5,0.941547864333333,0.952494037,0.938829461333333,0.975501348333333,1.08245852566667,1.046895338,1.036782594,1.00904223533333
Q6P5F9,0.987075490666667,0.963690264666667,0.956350261333333,1.02133652833333,1.027651456,1.026447899,1.00697839233333,1.05153428166667
Q9JLV5,1.02675863333333,0.982827976,0.973131764,1.01795029833333,1.00125841966667,0.987000876,1.04588706933333,1.02844717233333
Q3U3C2,1.039586913,0.962654369666667,1.027557002,1.08522232833333,0.987543307333333,1.00196493133333,0.990962178666667,0.980378466333333
Q8R3C0,1.00797111066667,1.00458602633333,0.967633217333333,0.971232404333333,0.972747891666667,1.02132688233333,0.969983055,1.00498491466667
Q8BLM1,0.903406453333333,0.899300577333333,0.932498481666667,0.848115573333333,1.05137150866667,1.090623796,1.073301326,1.34686674633333
Q9QYR9,1.17530163933333,1.17019525033333,1.05084463566667,1.16746704666667,0.806327578,0.734888176666667,0.879715057666667,0.959479354
Q5RJV4,0.938588797,0.922077042333333,0.934019494,0.960146107333333,1.08039039366667,1.03725426866667,1.073553002,1.06483655366667
Q63829,0.969677104,0.961244288666667,1.003512817,0.958383618333333,1.08258811766667,1.040607398,0.997334878333333,1.03846843433333
Q9DBZ5,1.037243687,0.96813441,1.00202056933333,1.01082764733333,1.00225773733333,0.932399054666667,1.052379331,1.011720985
P31938,1.00497594566667,1.00535627733333,0.958868223333333,1.07398670766667,0.941715347666667,0.896024502,1.03958467333333,1.041070745
P14069,0.956746020333333,0.911426741666667,0.965588018666667,1.03697809566667,1.083923933,1.115716933,1.01274526833333,1.03357081433333
G5E866,1.028748095,1.02759509766667,1.00148605433333,1.044835455,0.959787714,0.942876788666667,0.989938282333333,1.01681340966667
Q9CQN7,0.997925749,0.983421184333333,1.013520206,1.02523113966667,1.035556607,0.980129065,0.945268390333333,1.04874984133333
Q99LC2,1.016854172,1.04462704166667,1.098816524,0.999155260666667,0.962103839333333,0.954050003,0.940871296666667,0.944623497666667
Q5SUR0,1.03007374833333,1.05547735433333,1.01645211433333,1.02742652133333,0.953995286333333,0.974620183666667,0.975387843,0.955340507333333
Q99JR1,0.950352748333333,1.00441463933333,1.044728996,0.935322244,0.970630271666667,1.07401761766667,0.990060759,0.981206830666667
D3Z6Q9,1.05522814033333,0.994237616,1.003663598,1.01800296933333,0.999251585666667,0.951413051666667,0.960924513333333,1.00721458266667
Q9D967,0.950632323666667,0.962707457666667,1.05185518633333,0.911051312,0.972543467666667,1.150432351,1.01916717266667,1.045890666
Q99K51,0.980550308333333,0.957127455,0.963016666333333,0.998896582333333,0.990266186333333,1.00976175633333,1.04115589233333,1.049623382
Q9JLI8,0.994288811,0.985810722,1.046822631,0.986429116,1.032963539,1.05867475766667,0.956879011666667,0.979814484666667
D3Z4V1,1.087896438,1.051577607,1.01737821366667,1.02138323,0.920185585666667,0.949739687333333,0.989820760666667,0.948774550666667
P16460,0.947912115333333,0.920240529333333,0.957408568333333,0.991677584,1.017768947,0.986114222,1.19107050233333,1.00445059466667
P60840,0.996726598666667,0.918318871,1.209597356,0.891052505333333,1.13379463366667,1.16416106,0.963199581666667,0.889161614333333
Q61584,1.00391494233333,1.00029880966667,1.03151661333333,0.965995514333333,1.04254985033333,1.04782902,0.980203223666667,0.996565284
Q62351,0.992025143666667,0.950116476666667,0.984918021666667,1.00037077433333,1.02096216966667,0.998981972666667,0.937291981666667,1.065085384
Q8C605,0.995097050333333,0.944471327666667,0.994451347666667,0.989628220333333,1.04521693666667,1.04598721533333,1.04688402566667,1.04197865966667
Q3UPV6,1.149377165,1.16178885566667,1.046302449,1.092661643,0.842482554333333,0.852456613666667,0.891674321666667,0.951947926
Q6ZQ58,0.995928957,0.962413945,0.991809344333333,1.000565881,1.02717940666667,1.01504323866667,1.04690473166667,1.044579924
Q9D211,0.911352942,0.934095627666667,0.926539499,0.940715058666667,1.102297583,1.192424578,1.13174035466667,1.017405586
O55234,1.01398479566667,0.984406055333333,1.020932299,1.03663736666667,1.04346300366667,0.961313994333333,0.987999062,0.996800768
Q3U9B7,1.00224082266667,0.980191794,1.00835725833333,1.05814465633333,1.02189072133333,0.993202942,0.961322497666667,0.975990733333333
D3YU12,1.049783323,1.028890376,0.960617074,0.999792470666667,0.979028825666667,0.910708981,0.92794701,1.01239682966667
Q02819,1.015465415,1.062286107,1.00707326466667,1.025987542,0.962654434666667,0.940761042666667,1.009037996,0.97228583
Q9CQ40,1.05289074166667,0.976168473,1.08961200266667,1.03711876233333,0.950627034333333,0.929014283666667,0.966619533666667,0.992556535333333
Q9ESV0,0.935743528333333,0.961035259,0.974547482666667,0.943687545333333,1.00031996633333,0.995111655,1.07043475033333,1.030638907
Q3TDG9,0.942964396666667,1.07152194266667,0.964905093,0.899598192333333,1.03259102533333,1.04050687533333,1.049687319,0.986759489333333
Q8BFY9,1.01528267533333,0.946873591,0.982125579333333,1.031848859,1.00061606033333,1.02197820233333,0.999498706666667,1.05692161433333
Q8C298,1.17253307666667,1.09128083966667,1.00618502566667,1.13250927666667,0.803516194666667,0.845251106,0.789843199,1.09012157233333
Q9ERK4,0.982162369666667,0.973637521,0.966351557,1.00411380866667,1.04399732333333,1.01611888466667,0.993145736666667,1.05109463333333
Q80VD1,1.044599625,0.989278445666667,0.983064830333333,1.03796319966667,1.016269219,0.946735154333333,0.995741649666667,1.00886096133333
O35459,1.003206758,1.019276526,1.05661942166667,1.01379369633333,0.981520270333333,0.972256436666667,0.953552562666667,1.052766975
O35972,1.16079897066667,1.24146298666667,1.076375629,0.971501283,0.869765663666667,0.966067871,0.817726271666667,0.868096888666667
P62309,1.01075594266667,0.98904843,1.12162608366667,0.959923346666667,1.04882403233333,1.13868487333333,0.914671759666667,0.966354540333333
E9Q3T0,0.87852784,0.846463507,0.875026644666667,1.01211357133333,1.13750905766667,1.120755037,0.945039116333333,1.135312163
Q99N69,1.016569283,1.04405631366667,0.991767188,1.10978241466667,0.966145985333333,0.915122641666667,0.960755531666667,1.00785580966667
Q9D8C6,0.845836299,1.089077287,1.100306086,0.868212502,0.880724329333333,1.216243397,0.963527899666667,1.19420749633333
Q9CR20,1.01741543366667,1.05821322766667,1.023257383,0.990774744666667,0.97729785,1.007908469,0.980679529666667,0.97941515
Q3KQH9,0.957294043,0.9846973,0.909603205333333,0.988883457666667,1.128317512,1.00629681033333,1.049691784,1.07173394866667
Q99LB6,0.981890193333333,0.974210637666667,1.03675827466667,1.00929298233333,1.06744200133333,0.941801956333333,0.987127533333333,0.994171816666667
D3Z0V2,1.05550501666667,1.069649225,0.958697960333333,1.06248712133333,1.00699231766667,0.951094692333333,0.891113024,1.001290373
H7BWZ3,1.13036177266667,1.01704129866667,1.09862102033333,1.128284671,0.933618821333333,0.913370716,0.855132538666667,0.874200539666667
Q8BPU7,1.006515667,0.989002718666667,0.980378976666667,1.014453443,0.994096046,1.00100382733333,0.990913529666667,1.03168047933333
Q61425,1.24888171933333,1.09578412833333,1.08286004266667,1.179388702,0.821709739333333,0.783345316666667,0.899710479333333,0.936330152666667
Q9QXT0,0.988364248666667,1.06078660966667,1.01757165033333,0.973255918,0.943145753666667,1.07664252,1.00737054766667,0.965559484666667
Q9CPX7,1.17733247633333,1.17565343933333,1.09845808633333,1.102325418,0.953167097333333,0.817568393333333,0.879837021333333,0.885040797333333
Q8JZX4,0.967587705666667,0.974282822333333,0.996459976666667,1.015185162,1.044421516,0.989065648666667,1.05152229966667,1.034862618
Q3TFP0,0.952901394666667,0.987082725333333,0.919064368,0.946241779,1.087017719,1.13743061433333,1.06777109833333,0.956923073333333
P58389,1.00396017266667,0.990036907666667,0.986332699333333,0.987685544666667,0.998261677,0.948544988,1.00322504933333,1.02535930033333
Q3THA0,0.963236886333333,0.995657399666667,0.988800471,0.964782974,1.06979939733333,0.99219858,1.06091736266667,1.02271976866667
Q9DCS3,1.09610277,1.10209298533333,1.04488423533333,1.13513699866667,0.964331900666667,0.872040810333333,0.847191915333333,0.904832971333333
Q9CRA8,1.03831788833333,1.04327560966667,1.02286258766667,1.03113930666667,1.02678416,0.921137597333333,0.932700343666667,1.018144454
Q91VG6,0.894219611,0.943729041333333,0.920866681,0.985554703,1.03309702266667,1.078139277,1.10211660266667,1.166858355
O09106,1.06916710333333,1.042853961,0.958670379333333,1.16513172366667,0.822993080333333,0.889538747,1.00609362466667,0.999593887
P27612,0.982675496,1.02749656066667,1.010007891,0.96370734,1.074760829,1.02420435533333,1.017369343,0.946156736333333
Q3UDD5,1.00901603366667,1.00280855833333,1.010889898,1.02754228933333,1.00042344333333,0.947122001666667,0.986478448,1.014438905
Q9D6T9,1.227272766,1.16760383233333,0.975080114666667,1.19719684633333,0.80296176,0.775164842666667,0.857686933,0.99612965
Q3U6W2,1.00967254366667,0.996054456333333,0.973630536666667,1.029699008,1.04544200566667,1.03642906066667,1.023583943,1.02180586966667
Q3UA17,1.03196591366667,1.057031711,1.04651123533333,1.083045969,0.893442406666667,0.959906670333333,0.933208059333333,0.912564241333333
Q8C878,0.954267026,0.946105858,0.990800991,0.986197417666667,1.04886784366667,1.04007427166667,1.01877370533333,1.042153306
A0A087WPL5,1.020728442,1.027520965,1.01287322733333,1.009125349,0.964352419666667,0.978937562333333,0.983510486,0.984673530666667
Q8K0D5,0.984249809,0.981401869666667,0.962526225,1.02979543033333,1.01327932766667,0.992935748333333,1.01459954433333,1.0054607
Q9JKX6,1.09238304433333,1.08020891566667,0.989561729666667,1.06961130866667,0.930390558666667,0.883088843333333,1.00151191666667,1.01472165
Q05769,0.746541507333333,0.716238536666667,0.841127660666667,0.641593012333333,0.698368799333333,0.662258508666667,2.939253415,0.631501359
Q9JIK9,1.14424623166667,1.08159539866667,0.991241515,1.088205813,0.885871866666667,0.834194562666667,0.972186557666667,0.999202799666667
P23506,1.02138371566667,1.06411580633333,1.03482533333333,0.956868573,0.981450752666667,0.994464531666667,1.00314073433333,0.907179761
P61924,0.939316341333333,0.950325384,1.018396233,1.011251334,1.035538123,0.951178281333333,0.971118011333333,0.911402344333333
Q9CZG3,0.984864684666667,1.052235491,1.01863386,0.999234145,1.01413443666667,0.931224272666667,0.982321235666667,1.059398229
E9Q6U4,0.937056478333333,0.940932741,0.976968082666667,0.949686323666667,1.059841081,1.05442463533333,1.111634877,1.02847614233333
Q8K2Q0,0.900539809,1.01039395833333,0.853621793333333,0.974495464666667,1.03645744366667,0.997807099666667,1.01941539666667,1.143516319
Q9R0M6,0.989199591333333,0.954386146666667,1.000959352,0.956002516333333,1.102178393,1.056748011,0.931491904333333,1.05974497333333
Q4VAA2,1.08864886966667,0.937311639333333,1.10196490033333,1.01384431566667,0.962942328,0.942419384333333,0.928043847666667,0.880508654333333
Q8R1B4,0.988081638333333,1.0142021,1.003552803,0.982569191666667,1.01554025633333,1.01037049866667,0.999885170666667,0.994521198333333
O54734,1.00947047833333,0.969092180666667,0.998836261666667,0.977836786,1.05315282766667,1.065094555,0.973442869,0.996840810333333
G3X9U9,1.07711791933333,1.02528188533333,0.923062271333333,1.13716505833333,0.872969932666667,0.954019296333333,1.040323784,1.024331615
Q8C622,0.975422568666667,0.965460429666667,0.970142920333333,0.895751311333333,1.157554349,1.32217541666667,0.967990011666667,0.925171273
Q9D0B0,1.03081493066667,1.06608135733333,0.984477123333333,1.02238639333333,0.982523551333333,0.901724364,0.924193100333333,1.011708256
Q3TUU5,1.05897056366667,1.02375564833333,0.937079783333333,0.981294057,0.973508042666667,0.932871748333333,0.929495428333333,1.05351443833333
Q9WTL7,1.00525250766667,1.02083493433333,1.073277661,0.959058163333333,0.960516646333333,1.05618322233333,1.008586654,0.903169530666667
Q9CX86,0.976907799333333,0.993354403333333,1.015186962,1.00454225433333,1.050041486,0.982327016666667,1.030926819,0.987704402
Q08288,0.912220228,0.904138336,0.910681792666667,0.888816606,1.12318200233333,1.10207957566667,1.13808567066667,1.06096216466667
Q3TN35,0.989879068666667,1.03930525933333,0.979310016666667,0.967288861666667,1.00333557733333,0.984322468,0.962216802333333,1.007598334
B7ZNP3,1.226286923,1.06346650633333,1.09973678466667,1.04341243633333,0.924217115666667,0.974368671666667,1.07398663866667,0.810387100666667
P61600,0.937485135666667,0.99325727,0.986543962666667,0.911490632,0.984498647333333,1.080800916,1.104017288,0.970696640333333
Q11136,1.00384995266667,1.03055439533333,1.004648721,0.957456571333333,0.987386483666667,1.094318642,1.01453427366667,0.992080099333333
P63166,1.043877908,1.09554188933333,0.944334159666667,1.079922944,0.948366112333333,0.902081574,0.994959649666667,0.999813153
P63005,0.987959573666667,0.941117033,0.947756329333333,1.025942133,0.99306773,1.01362189933333,1.074235339,1.06488681166667
Q9JKX4,1.110803324,1.10888878233333,0.962374220666667,1.080837397,0.808856264,0.878161708,0.917940053666667,0.995918041
Q8BYI6,1.04105573533333,1.057651704,0.984824855333333,1.02507747566667,0.925525223666667,0.987215449666667,1.02505021266667,0.959207178
Q8R2U4,1.026212539,1.019908405,0.988558202666667,0.940565282666667,1.019279631,1.082905936,0.994023277666667,1.012317437
Q8CGK3,1.04647092466667,1.03965587566667,1.02189052666667,1.05399566666667,0.963389559,0.884062951,0.970134573666667,0.996807244333333
Q5U421,1.06366710733333,1.03190911933333,1.01452294766667,1.08315434266667,0.954462256,1.03127884766667,0.95902681,0.917975813666667
O35855,1.00900897466667,1.07357665133333,1.033153701,1.004285451,0.992188563333333,0.894118836666667,0.963694469333333,0.951191317333333
Q3TT85,1.14464333,1.06281857666667,1.140724986,0.938979548333333,0.889561980333333,1.00244080933333,1.040928139,0.908639704
P45377,1.073432628,1.03739919866667,1.02137384,1.13460412866667,0.921105974,0.951031090333333,0.950808023666667,0.907461260333333
Q8C0I1,1.02607178766667,1.043525318,1.004608999,1.00930424933333,0.999894315666667,0.972700598333333,0.965134210666667,0.9454304
P54103,0.992456534,0.994141399,0.992174195333333,0.949015804666667,0.9761933,1.06252020133333,0.996086662333333,1.036918382
Q9CXW2,1.030874823,1.02485152333333,1.01005578433333,1.05264330666667,0.982366775333333,0.941477544333333,0.980464586,1.024196141
P13864,1.38183957666667,0.881838374666667,0.996572796,0.837717416,0.998289932,1.06205080033333,1.100683416,0.817611277333333
Q8K224,0.989283899666667,0.982546228666667,0.933303503,1.007964469,0.995800997666667,1.02809396533333,0.992102534,1.02193553733333
Q8WTY4,1.02091003133333,0.998357445333333,0.905401916666667,0.964852334333333,1.06063761433333,1.04160349166667,1.12480913933333,0.979539675
P09602,1.266021244,1.172563336,1.03596614266667,1.329995645,0.732478573333333,0.682706223666667,0.771870212333333,0.766476408
Q8VDV8,0.954007663333333,0.886438472666667,0.956520306,0.951062827666667,1.05451352733333,1.124050633,1.055285998,1.02447767033333
Q8CHP8,0.959450892,1.02039423966667,1.00332641733333,0.941227514,0.986094517,1.11545765066667,0.957549633,0.940574534333333
Q8R2U0,1.001126973,1.051741981,0.996624547333333,1.01106917533333,0.938575829666667,0.994771414333333,0.995609366333333,1.01147070866667
Q8R0A0,1.01652193833333,0.924807735333333,0.997249969333333,0.902263476,1.03066476833333,1.13885147133333,1.05309879366667,0.967286098333333
A0PJ57,0.959761712,1.02623025266667,1.00326873666667,0.949121638,1.100227801,1.021558132,0.973404665333333,1.06757134733333
A0A0N4SW94,0.913784177333333,0.977421201666667,0.995621078,0.828478722,1.02878991033333,1.18665095466667,1.412813991,0.846787947
Q9Z0H1,1.013270184,1.013072009,1.00003231,0.978950936666667,1.040353948,1.059183444,1.02915126033333,1.055551622
P27870,0.994441381333333,0.985309146666667,0.985410934,1.00700591466667,1.085746921,1.00811904,0.968728994666667,0.995986010666667
Q542W3,1.03092139133333,1.03551246166667,1.02630056,1.011752151,0.979098564333333,0.938489716333333,0.965002375,0.988218365666667
Q6P5E4,0.996941938333333,0.998767258666667,1.01469294633333,1.026668847,1.01039739533333,0.986090447,0.964791327666667,1.022340311
Q68G78,0.883327769,0.820318433,0.948545995,1.050364361,1.10757942533333,1.08937142,1.073947776,1.15006857466667
Q3UXI9,0.994624178333333,0.974346336666667,0.987683309,1.00629552566667,1.02375645366667,0.998002812666667,1.01570284933333,1.00524932933333
Q6PGG2,1.028681195,0.998329465666667,1.07337165866667,0.979810122,1.03197541733333,0.973699427,1.012349744,0.928347563
P04184,0.973393052666667,1.00274589066667,0.951248554,1.02107681833333,1.10346877766667,1.00345966,0.818767110333333,1.05399557833333
G3X956,0.957816691333333,0.939401573333333,0.974128752666667,1.00164624133333,1.07298386533333,1.01339128933333,1.002874249,1.08369361966667
Q9CR02,0.882599133333333,0.822844320333333,1.04597660633333,0.939372721333333,1.09721041833333,1.06315153366667,1.12745623533333,1.11945909566667
Q8C660,1.00198665733333,1.02430702166667,1.059755273,0.887698203666667,0.995545533333333,1.04300212966667,1.07765534033333,0.972925349
O35295,0.944662518666667,0.907245458333333,1.02820252466667,0.952117953333333,1.045625809,1.05060929566667,1.10759285233333,1.10331985133333
Q8VDN2,0.975471742666667,1.01114341833333,0.973278433333333,0.972777798,1.03717292566667,1.021639379,1.00195964733333,1.00480674533333
O55029,1.01495353,1.00769308233333,0.999818845666667,1.044929681,0.988105216666667,0.962447709,0.989751903666667,0.973879181
Q9JI75,1.013575656,1.07260908733333,1.14325839333333,0.996030520666667,0.942225179333333,0.996553003666667,1.001409493,0.941962515
Q9Z2P7,0.947774744333333,0.954949189333333,1.02399886833333,0.980668744666667,1.13856062133333,1.020428596,1.03841081733333,1.02174111466667
Q921N6,1.01000633233333,1.00623563366667,0.979226145,0.98824021,1.05777106433333,1.01774938566667,0.999792785,1.011565467
Q9CQZ1,1.18070055166667,1.23499732233333,1.02599348233333,1.303619718,0.738371566333333,0.758904204666667,0.788293096,0.858228758666667
P35282,1.07853161166667,1.07646577366667,1.01937303033333,1.055585805,0.965505732,0.920604240333333,0.973344757,0.930778382333333
Q9JK48,1.05274770633333,1.00757909833333,1.00451752833333,1.02368389233333,1.094190495,0.895209229666667,0.992577220666667,0.953931990333333
P45878,1.01914829133333,1.01790247833333,0.987234502666667,1.07998460633333,1.01867824433333,0.988701087,0.963009621333333,1.00022420366667
P35486,0.987912182666667,1.06848120766667,1.050815984,0.929648554333333,0.964587811333333,1.02481500566667,0.963558761333333,0.920733036
Q9JLQ0,1.013023397,0.973834930666667,0.978937758,1.01752889133333,1.01444917666667,1.00913465066667,1.017067993,1.009711148
Q9DB73,0.911300214666667,1.08205252466667,0.984745218333333,0.945823293666667,0.913357408666667,1.04570973933333,1.000431385,1.025811208
Q9R190,1.003907383,0.983474700333333,1.03771830833333,0.990127166666667,1.07571713133333,0.965648037,1.00032103266667,0.977810872
B8ZXI1,0.995115907333333,1.01246871233333,1.05367873033333,1.036779789,1.01523182,1.04318692633333,0.957798871666667,0.944000368666667
E9QN31,0.974528844666667,0.978028756,0.972248459333333,0.965801524666667,1.03161666666667,0.997013737666667,1.022357875,0.977624894333333
Q9D7P6,1.000567538,1.04896110233333,0.963115921666667,1.00864501433333,0.959420522,1.024744883,0.954023309666667,1.07154039366667
Q3UDE2,0.969306842,1.04052828666667,1.00308436066667,0.987989307666667,0.972903994666667,1.02255804433333,0.985124628333333,1.00077261566667
Q7M739,0.858322970666667,0.83314659,0.892991937333333,0.808740746333333,1.17031793466667,1.19657872033333,1.18543857166667,1.23362560433333
P52293,0.968129034,0.962680593333333,0.945840509666667,1.00382377733333,1.02011441,1.02893006266667,0.974914825333333,1.092621783
Q5SYD0,1.01665970666667,0.937150010333333,0.811526957666667,1.12152586966667,0.911511055333333,0.924595644333333,1.02747624566667,1.16717855633333
Q8VDT9,0.910987785333333,0.912510256,0.920637660333333,1.002318271,1.03433443933333,0.993441673666667,1.19946006233333,1.10972466933333
Q8K183,1.09235068733333,1.05519286533333,1.07840996666667,1.11727662666667,0.886151890333333,0.972775749,0.874043024,0.876706381
D3YYK8,1.021644305,0.967381622,0.952431734,1.01036653666667,1.01515778,0.983767773666667,1.05909138866667,1.05853755133333
O88543,0.993909397666667,0.988715731666667,0.962848201,1.02530515366667,0.988610088666667,1.022517392,0.989376286333333,1.092441267
Q3UEB3,0.980070405,1.01405881766667,1.01533442366667,1.02176662033333,1.04668824366667,1.03619220066667,0.987744484,1.003997204
Q9D2G2,1.05266556766667,1.11179702666667,1.051462138,1.081356627,0.946392842666667,0.86390344,0.963027822333333,0.891552648666667
G5E895,0.993572432666667,1.03064481,0.997416337666667,1.05850514,1.03804747866667,0.962583306333333,0.981782463666667,0.970846520666667
Q9CQ18,1.18114738033333,1.11820539866667,1.021704369,1.078570835,0.909563812333333,0.900046500666667,0.836684283333333,0.924099128
Q6IFX2,1.020377838,0.830334315,0.759415596666667,1.18107947133333,0.819417091666667,0.742590273,0.814709224333333,1.72288256533333
Q9D8M4,1.01899972766667,0.973417052,0.979136697666667,1.013157078,1.00361979366667,1.00451096566667,1.01322620966667,1.005661817
Q3URM4,0.982000221,1.02340774466667,1.01601587733333,0.963874241,0.982273981,1.012397427,1.047593668,0.977079996
Q8BL36,0.953521995,0.933926318333333,0.965253052333333,0.987507213333333,1.04818975766667,1.15843944366667,1.01188521666667,1.033345269
Q80UL3,0.941348148333333,0.96223115,0.986893824666667,0.942911730333333,1.05487281666667,1.089396691,1.049349123,1.00872884666667
